,0
3805,basset
3806,pekinese
3807,scotch_terrier
3808,redbone
3809,german_short-haired_pointer
3810,cardigan
3811,west_highland_white_terrier
3812,welsh_springer_spaniel
3813,entlebucher
3814,west_highland_white_terrier
3815,bluetick
3816,great_pyrenees
3817,border_collie
3818,papillon
3819,pomeranian
3820,maltese_dog
3821,yorkshire_terrier
3822,great_pyrenees
3823,brittany_spaniel
3824,toy_terrier
3825,black-and-tan_coonhound
3826,tibetan_terrier
3827,gordon_setter
3828,pug
3829,schipperke
3830,siberian_husky
3831,dandie_dinmont
3832,malamute
3833,italian_greyhound
3834,scottish_deerhound
3835,sealyham_terrier
3836,papillon
3837,ibizan_hound
3838,labrador_retriever
3839,wire-haired_fox_terrier
3840,italian_greyhound
3841,african_hunting_dog
3842,airedale
3843,old_english_sheepdog
3844,norfolk_terrier
3845,irish_wolfhound
3846,norwich_terrier
3847,vizsla
3848,border_collie
3849,black-and-tan_coonhound
3850,wire-haired_fox_terrier
3851,siberian_husky
3852,saluki
3853,border_collie
3854,english_springer
3855,malinois
3856,chesapeake_bay_retriever
3857,shetland_sheepdog
3858,shetland_sheepdog
3859,leonberg
3860,great_pyrenees
3861,flat-coated_retriever
3862,greater_swiss_mountain_dog
3863,boston_bull
3864,silky_terrier
3865,bouvier_des_flandres
3866,kerry_blue_terrier
3867,australian_terrier
3868,border_terrier
3869,irish_terrier
3870,brittany_spaniel
3871,great_pyrenees
3872,pug
3873,pug
3874,mexican_hairless
3875,bloodhound
3876,samoyed
3877,boston_bull
3878,curly-coated_retriever
3879,bloodhound
3880,gordon_setter
3881,sealyham_terrier
3882,scotch_terrier
3883,irish_wolfhound
3884,norwich_terrier
3885,doberman
3886,kerry_blue_terrier
3887,irish_terrier
3888,groenendael
3889,italian_greyhound
3890,labrador_retriever
3891,borzoi
3892,curly-coated_retriever
3893,maltese_dog
3894,brittany_spaniel
3895,basenji
3896,norwegian_elkhound
3897,standard_poodle
3898,cairn
3899,norwegian_elkhound
3900,basset
3901,greater_swiss_mountain_dog
3902,rhodesian_ridgeback
3903,greater_swiss_mountain_dog
3904,boston_bull
3905,shih-tzu
3906,weimaraner
3907,bluetick
3908,chesapeake_bay_retriever
3909,west_highland_white_terrier
3910,komondor
3911,papillon
3912,great_pyrenees
3913,border_terrier
3914,norwich_terrier
3915,dhole
3916,border_terrier
3917,tibetan_mastiff
3918,saint_bernard
3919,dingo
3920,italian_greyhound
3921,beagle
3922,labrador_retriever
3923,giant_schnauzer
3924,scotch_terrier
3925,bedlington_terrier
3926,boston_bull
3927,standard_schnauzer
3928,boxer
3929,entlebucher
3930,afghan_hound
3931,leonberg
3932,airedale
3933,clumber
3934,sealyham_terrier
3935,american_staffordshire_terrier
3936,saluki
3937,bernese_mountain_dog
3938,bernese_mountain_dog
3939,german_shepherd
3940,shih-tzu
3941,komondor
3942,welsh_springer_spaniel
3943,samoyed
3944,welsh_springer_spaniel
3945,beagle
3946,african_hunting_dog
3947,schipperke
3948,basenji
3949,tibetan_terrier
3950,cardigan
3951,irish_terrier
3952,bouvier_des_flandres
3953,rhodesian_ridgeback
3954,american_staffordshire_terrier
3955,german_shepherd
3956,tibetan_terrier
3957,english_springer
3958,sealyham_terrier
3959,basset
3960,boston_bull
3961,pug
3962,dandie_dinmont
3963,basenji
3964,irish_wolfhound
3965,gordon_setter
3966,standard_poodle
3967,chihuahua
3968,rhodesian_ridgeback
3969,whippet
3970,ibizan_hound
3971,rhodesian_ridgeback
3972,keeshond
3973,bouvier_des_flandres
3974,flat-coated_retriever
3975,basset
3976,beagle
3977,cardigan
3978,black-and-tan_coonhound
3979,blenheim_spaniel
3980,tibetan_terrier
3981,kelpie
3982,appenzeller
3983,komondor
3984,german_shepherd
3985,toy_terrier
3986,brabancon_griffon
3987,sussex_spaniel
3988,basenji
3989,pembroke
3990,saluki
3991,great_pyrenees
3992,bernese_mountain_dog
3993,lakeland_terrier
3994,tibetan_terrier
3995,weimaraner
3996,mexican_hairless
3997,tibetan_terrier
3998,rhodesian_ridgeback
3999,standard_schnauzer
4000,bloodhound
4001,japanese_spaniel
4002,giant_schnauzer
4003,tibetan_mastiff
4004,malamute
4005,bouvier_des_flandres
4006,bedlington_terrier
4007,basset
4008,wire-haired_fox_terrier
4009,brabancon_griffon
4010,english_foxhound
4011,collie
4012,entlebucher
4013,lakeland_terrier
4014,blenheim_spaniel
4015,dingo
4016,bloodhound
4017,great_pyrenees
4018,japanese_spaniel
4019,great_pyrenees
4020,leonberg
4021,chihuahua
4022,miniature_pinscher
4023,whippet
4024,beagle
4025,rottweiler
4026,norwich_terrier
4027,giant_schnauzer
4028,soft-coated_wheaten_terrier
4029,basset
4030,pug
4031,standard_poodle
4032,collie
4033,komondor
4034,italian_greyhound
4035,irish_wolfhound
4036,ibizan_hound
4037,maltese_dog
4038,blenheim_spaniel
4039,standard_poodle
4040,otterhound
4041,border_terrier
4042,saint_bernard
4043,bluetick
4044,leonberg
4045,french_bulldog
4046,bouvier_des_flandres
4047,boston_bull
4048,samoyed
4049,silky_terrier
4050,great_pyrenees
4051,norwegian_elkhound
4052,vizsla
4053,mexican_hairless
4054,irish_water_spaniel
4055,saint_bernard
4056,tibetan_terrier
4057,tibetan_terrier
4058,great_dane
4059,golden_retriever
4060,bedlington_terrier
4061,cardigan
4062,tibetan_mastiff
4063,scottish_deerhound
4064,komondor
4065,borzoi
4066,norwegian_elkhound
4067,borzoi
4068,whippet
4069,lakeland_terrier
4070,pembroke
4071,pembroke
4072,tibetan_terrier
4073,australian_terrier
4074,standard_poodle
4075,briard
4076,gordon_setter
4077,afghan_hound
4078,afghan_hound
4079,welsh_springer_spaniel
4080,newfoundland
4081,golden_retriever
4082,bluetick
4083,brabancon_griffon
4084,newfoundland
4085,blenheim_spaniel
4086,borzoi
4087,african_hunting_dog
4088,malamute
4089,boston_bull
4090,german_short-haired_pointer
4091,beagle
4092,walker_hound
4093,newfoundland
4094,afghan_hound
4095,brittany_spaniel
4096,maltese_dog
4097,otterhound
4098,border_collie
4099,west_highland_white_terrier
4100,keeshond
4101,scottish_deerhound
4102,lhasa
4103,brittany_spaniel
4104,papillon
4105,saluki
4106,dhole
4107,cocker_spaniel
4108,blenheim_spaniel
4109,lhasa
4110,japanese_spaniel
4111,papillon
4112,airedale
4113,basset
4114,pembroke
4115,malamute
4116,rottweiler
4117,standard_schnauzer
4118,chesapeake_bay_retriever
4119,doberman
4120,vizsla
4121,vizsla
4122,silky_terrier
4123,yorkshire_terrier
4124,australian_terrier
4125,boston_bull
4126,italian_greyhound
4127,english_springer
4128,giant_schnauzer
4129,briard
4130,giant_schnauzer
4131,groenendael
4132,airedale
4133,boxer
4134,rhodesian_ridgeback
4135,malamute
4136,entlebucher
4137,miniature_pinscher
4138,bedlington_terrier
4139,west_highland_white_terrier
4140,cocker_spaniel
4141,cocker_spaniel
4142,staffordshire_bullterrier
4143,norwegian_elkhound
4144,malinois
4145,black-and-tan_coonhound
4146,lhasa
4147,staffordshire_bullterrier
4148,lakeland_terrier
4149,norwich_terrier
4150,papillon
4151,siberian_husky
4152,sussex_spaniel
4153,keeshond
4154,english_foxhound
4155,siberian_husky
4156,chesapeake_bay_retriever
4157,curly-coated_retriever
4158,soft-coated_wheaten_terrier
4159,leonberg
4160,chesapeake_bay_retriever
4161,pomeranian
4162,sealyham_terrier
4163,welsh_springer_spaniel
4164,ibizan_hound
4165,scotch_terrier
4166,norwegian_elkhound
4167,chesapeake_bay_retriever
4168,great_pyrenees
4169,sealyham_terrier
4170,boston_bull
4171,redbone
4172,maltese_dog
4173,bedlington_terrier
4174,leonberg
4175,shih-tzu
4176,gordon_setter
4177,brittany_spaniel
4178,lhasa
4179,standard_schnauzer
4180,pug
4181,great_pyrenees
4182,dingo
4183,american_staffordshire_terrier
4184,weimaraner
4185,siberian_husky
4186,norfolk_terrier
4187,clumber
4188,mexican_hairless
4189,entlebucher
4190,saint_bernard
4191,bluetick
4192,kerry_blue_terrier
4193,irish_water_spaniel
4194,irish_setter
4195,irish_water_spaniel
4196,bloodhound
4197,border_collie
4198,toy_poodle
4199,kerry_blue_terrier
4200,pembroke
4201,silky_terrier
4202,scotch_terrier
4203,bloodhound
4204,papillon
4205,boxer
4206,schipperke
4207,lakeland_terrier
4208,soft-coated_wheaten_terrier
4209,wire-haired_fox_terrier
4210,appenzeller
4211,ibizan_hound
4212,bull_mastiff
4213,german_short-haired_pointer
4214,scotch_terrier
4215,golden_retriever
4216,saint_bernard
4217,cairn
4218,pug
4219,malamute
4220,greater_swiss_mountain_dog
4221,basset
4222,eskimo_dog
4223,dhole
4224,boston_bull
4225,boston_bull
4226,english_foxhound
4227,cairn
4228,newfoundland
4229,soft-coated_wheaten_terrier
4230,shih-tzu
4231,redbone
4232,whippet
4233,miniature_pinscher
4234,great_pyrenees
4235,brabancon_griffon
4236,bluetick
4237,pug
4238,shetland_sheepdog
4239,old_english_sheepdog
4240,cairn
4241,curly-coated_retriever
4242,basenji
4243,bluetick
4244,vizsla
4245,irish_setter
4246,irish_setter
4247,golden_retriever
4248,pembroke
4249,tibetan_mastiff
4250,samoyed
4251,saluki
4252,silky_terrier
4253,shetland_sheepdog
4254,newfoundland
4255,entlebucher
4256,irish_wolfhound
4257,saluki
4258,entlebucher
4259,dingo
4260,french_bulldog
4261,border_collie
4262,german_shepherd
4263,pug
4264,scottish_deerhound
4265,brabancon_griffon
4266,schipperke
4267,sealyham_terrier
4268,italian_greyhound
4269,beagle
4270,malamute
4271,irish_setter
4272,saluki
4273,english_setter
4274,basenji
4275,malinois
4276,briard
4277,miniature_schnauzer
4278,siberian_husky
4279,affenpinscher
4280,boston_bull
4281,blenheim_spaniel
4282,greater_swiss_mountain_dog
4283,rottweiler
4284,samoyed
4285,tibetan_terrier
4286,siberian_husky
4287,cardigan
4288,norfolk_terrier
4289,miniature_poodle
4290,cocker_spaniel
4291,schipperke
4292,toy_poodle
4293,bedlington_terrier
4294,collie
4295,chihuahua
4296,black-and-tan_coonhound
4297,shetland_sheepdog
4298,border_terrier
4299,boston_bull
4300,border_terrier
4301,tibetan_terrier
4302,welsh_springer_spaniel
4303,scotch_terrier
4304,malinois
4305,doberman
4306,leonberg
4307,gordon_setter
4308,miniature_pinscher
4309,whippet
4310,lhasa
4311,gordon_setter
4312,vizsla
4313,bluetick
4314,chow
4315,toy_terrier
4316,airedale
4317,old_english_sheepdog
4318,airedale
4319,pug
4320,rhodesian_ridgeback
4321,irish_wolfhound
4322,golden_retriever
4323,papillon
4324,rhodesian_ridgeback
4325,wire-haired_fox_terrier
4326,kerry_blue_terrier
4327,malinois
4328,malamute
4329,norwegian_elkhound
4330,saint_bernard
4331,bedlington_terrier
4332,border_collie
4333,papillon
4334,irish_water_spaniel
4335,american_staffordshire_terrier
4336,siberian_husky
4337,scotch_terrier
4338,silky_terrier
4339,whippet
4340,saint_bernard
4341,japanese_spaniel
4342,doberman
4343,bouvier_des_flandres
4344,basenji
4345,irish_setter
4346,standard_poodle
4347,saluki
4348,doberman
4349,entlebucher
4350,otterhound
4351,bluetick
4352,borzoi
4353,tibetan_mastiff
4354,bluetick
4355,doberman
4356,black-and-tan_coonhound
4357,border_collie
4358,boston_bull
4359,rottweiler
4360,sealyham_terrier
4361,basenji
4362,brabancon_griffon
4363,papillon
4364,australian_terrier
4365,beagle
4366,brittany_spaniel
4367,shetland_sheepdog
4368,miniature_pinscher
4369,tibetan_terrier
4370,saluki
4371,airedale
4372,basset
4373,doberman
4374,miniature_schnauzer
4375,leonberg
4376,affenpinscher
4377,ibizan_hound
4378,weimaraner
4379,brittany_spaniel
4380,german_short-haired_pointer
4381,tibetan_terrier
4382,mexican_hairless
4383,cairn
4384,bluetick
4385,appenzeller
4386,pomeranian
4387,scottish_deerhound
4388,appenzeller
4389,scotch_terrier
4390,great_pyrenees
4391,gordon_setter
4392,whippet
4393,siberian_husky
4394,dandie_dinmont
4395,blenheim_spaniel
4396,irish_wolfhound
4397,bernese_mountain_dog
4398,italian_greyhound
4399,rhodesian_ridgeback
4400,english_springer
4401,dandie_dinmont
4402,great_pyrenees
4403,miniature_poodle
4404,lakeland_terrier
4405,shetland_sheepdog
4406,italian_greyhound
4407,otterhound
4408,border_terrier
4409,newfoundland
4410,miniature_pinscher
4411,boston_bull
4412,irish_wolfhound
4413,briard
4414,african_hunting_dog
4415,bloodhound
4416,yorkshire_terrier
4417,entlebucher
4418,entlebucher
4419,irish_terrier
4420,golden_retriever
4421,bernese_mountain_dog
4422,scottish_deerhound
4423,australian_terrier
4424,bull_mastiff
4425,pekinese
4426,kerry_blue_terrier
4427,american_staffordshire_terrier
4428,flat-coated_retriever
4429,bedlington_terrier
4430,komondor
4431,briard
4432,collie
4433,dandie_dinmont
4434,irish_terrier
4435,scottish_deerhound
4436,papillon
4437,pomeranian
4438,italian_greyhound
4439,english_setter
4440,wire-haired_fox_terrier
4441,keeshond
4442,pug
4443,tibetan_mastiff
4444,pembroke
4445,pug
4446,eskimo_dog
4447,shih-tzu
4448,maltese_dog
4449,whippet
4450,sealyham_terrier
4451,rhodesian_ridgeback
4452,ibizan_hound
4453,old_english_sheepdog
4454,chow
4455,italian_greyhound
4456,old_english_sheepdog
4457,pomeranian
4458,brittany_spaniel
4459,beagle
4460,affenpinscher
4461,west_highland_white_terrier
4462,malinois
4463,newfoundland
4464,pekinese
4465,toy_poodle
4466,irish_setter
4467,black-and-tan_coonhound
4468,silky_terrier
4469,sussex_spaniel
4470,japanese_spaniel
4471,maltese_dog
4472,labrador_retriever
4473,leonberg
4474,miniature_schnauzer
4475,toy_terrier
4476,doberman
4477,leonberg
4478,bouvier_des_flandres
4479,shetland_sheepdog
4480,siberian_husky
4481,rottweiler
4482,irish_wolfhound
4483,samoyed
4484,chow
4485,irish_wolfhound
4486,dandie_dinmont
4487,irish_terrier
4488,clumber
4489,bernese_mountain_dog
4490,bouvier_des_flandres
4491,pekinese
4492,norwegian_elkhound
4493,walker_hound
4494,blenheim_spaniel
4495,bedlington_terrier
4496,samoyed
4497,border_collie
4498,lakeland_terrier
4499,tibetan_mastiff
4500,afghan_hound
4501,bedlington_terrier
4502,miniature_schnauzer
4503,tibetan_mastiff
4504,sussex_spaniel
4505,norfolk_terrier
4506,rhodesian_ridgeback
4507,rottweiler
4508,african_hunting_dog
4509,beagle
4510,pomeranian
4511,labrador_retriever
4512,gordon_setter
4513,otterhound
4514,kerry_blue_terrier
4515,rhodesian_ridgeback
4516,west_highland_white_terrier
4517,italian_greyhound
4518,west_highland_white_terrier
4519,maltese_dog
4520,bedlington_terrier
4521,basenji
4522,great_pyrenees
4523,american_staffordshire_terrier
4524,keeshond
4525,kerry_blue_terrier
4526,afghan_hound
4527,papillon
4528,irish_terrier
4529,dandie_dinmont
4530,basset
4531,italian_greyhound
4532,african_hunting_dog
4533,blenheim_spaniel
4534,komondor
4535,collie
4536,wire-haired_fox_terrier
4537,miniature_schnauzer
4538,shetland_sheepdog
4539,chesapeake_bay_retriever
4540,blenheim_spaniel
4541,australian_terrier
4542,sealyham_terrier
4543,eskimo_dog
4544,rhodesian_ridgeback
4545,japanese_spaniel
4546,german_short-haired_pointer
4547,bernese_mountain_dog
4548,giant_schnauzer
4549,komondor
4550,beagle
4551,french_bulldog
4552,borzoi
4553,schipperke
4554,leonberg
4555,komondor
4556,basset
4557,cocker_spaniel
4558,staffordshire_bullterrier
4559,clumber
4560,bouvier_des_flandres
4561,toy_terrier
4562,samoyed
4563,beagle
4564,saint_bernard
4565,great_dane
4566,australian_terrier
4567,komondor
4568,bernese_mountain_dog
4569,bedlington_terrier
4570,shih-tzu
4571,soft-coated_wheaten_terrier
4572,african_hunting_dog
4573,scottish_deerhound
4574,otterhound
4575,tibetan_terrier
4576,newfoundland
4577,chow
4578,samoyed
4579,norfolk_terrier
4580,afghan_hound
4581,border_collie
4582,dingo
4583,bluetick
4584,great_pyrenees
4585,saluki
4586,australian_terrier
4587,borzoi
4588,appenzeller
4589,ibizan_hound
4590,saluki
4591,german_short-haired_pointer
4592,bernese_mountain_dog
4593,irish_setter
4594,curly-coated_retriever
4595,yorkshire_terrier
4596,greater_swiss_mountain_dog
4597,brittany_spaniel
4598,bouvier_des_flandres
4599,papillon
4600,boston_bull
4601,boston_bull
4602,airedale
4603,boston_bull
4604,walker_hound
4605,maltese_dog
4606,papillon
4607,miniature_schnauzer
4608,pomeranian
4609,boston_bull
4610,german_short-haired_pointer
4611,papillon
4612,kerry_blue_terrier
4613,newfoundland
4614,standard_poodle
4615,dandie_dinmont
4616,italian_greyhound
4617,japanese_spaniel
4618,cardigan
4619,kerry_blue_terrier
4620,chihuahua
4621,saint_bernard
4622,curly-coated_retriever
4623,boston_bull
4624,flat-coated_retriever
4625,bernese_mountain_dog
4626,dandie_dinmont
4627,english_springer
4628,maltese_dog
4629,bernese_mountain_dog
4630,golden_retriever
4631,mexican_hairless
4632,doberman
4633,lhasa
4634,komondor
4635,miniature_schnauzer
4636,rhodesian_ridgeback
4637,lakeland_terrier
4638,flat-coated_retriever
4639,borzoi
4640,basset
4641,eskimo_dog
4642,irish_water_spaniel
4643,tibetan_terrier
4644,tibetan_terrier
4645,pembroke
4646,sealyham_terrier
4647,black-and-tan_coonhound
4648,newfoundland
4649,appenzeller
4650,lakeland_terrier
4651,basenji
4652,rhodesian_ridgeback
4653,chow
4654,great_pyrenees
4655,papillon
4656,scotch_terrier
4657,boston_bull
4658,shih-tzu
4659,cairn
4660,golden_retriever
4661,boston_bull
4662,otterhound
4663,toy_terrier
4664,dandie_dinmont
4665,beagle
4666,bloodhound
4667,keeshond
4668,leonberg
4669,australian_terrier
4670,staffordshire_bullterrier
4671,boston_bull
4672,malamute
4673,kelpie
4674,boxer
4675,bloodhound
4676,cardigan
4677,newfoundland
4678,bernese_mountain_dog
4679,leonberg
4680,border_collie
4681,miniature_pinscher
4682,whippet
4683,silky_terrier
4684,saint_bernard
4685,saluki
4686,west_highland_white_terrier
4687,afghan_hound
4688,entlebucher
4689,sealyham_terrier
4690,newfoundland
4691,boston_bull
4692,basenji
4693,pug
4694,chesapeake_bay_retriever
4695,pomeranian
4696,irish_setter
4697,curly-coated_retriever
4698,bouvier_des_flandres
4699,chesapeake_bay_retriever
4700,west_highland_white_terrier
4701,norwegian_elkhound
4702,tibetan_terrier
4703,curly-coated_retriever
4704,brabancon_griffon
4705,brabancon_griffon
4706,old_english_sheepdog
4707,entlebucher
4708,border_collie
4709,irish_wolfhound
4710,komondor
4711,basenji
4712,borzoi
4713,borzoi
4714,great_pyrenees
4715,papillon
4716,ibizan_hound
4717,irish_wolfhound
4718,blenheim_spaniel
4719,irish_water_spaniel
4720,beagle
4721,entlebucher
4722,maltese_dog
4723,border_collie
4724,great_pyrenees
4725,chow
4726,kerry_blue_terrier
4727,basset
4728,airedale
4729,border_collie
4730,chesapeake_bay_retriever
4731,soft-coated_wheaten_terrier
4732,english_foxhound
4733,chow
4734,kuvasz
4735,maltese_dog
4736,bouvier_des_flandres
4737,basenji
4738,entlebucher
4739,basset
4740,sealyham_terrier
4741,pomeranian
4742,scottish_deerhound
4743,kelpie
4744,leonberg
4745,irish_setter
4746,siberian_husky
4747,rhodesian_ridgeback
4748,basenji
4749,redbone
4750,miniature_schnauzer
4751,flat-coated_retriever
4752,golden_retriever
4753,welsh_springer_spaniel
4754,schipperke
4755,whippet
4756,lakeland_terrier
4757,groenendael
4758,airedale
4759,pug
4760,cairn
4761,australian_terrier
4762,groenendael
4763,bloodhound
4764,malinois
4765,basset
4766,soft-coated_wheaten_terrier
4767,airedale
4768,boxer
4769,english_setter
4770,standard_poodle
4771,rottweiler
4772,entlebucher
4773,lakeland_terrier
4774,scotch_terrier
4775,irish_setter
4776,schipperke
4777,bloodhound
4778,collie
4779,lakeland_terrier
4780,brabancon_griffon
4781,toy_terrier
4782,bernese_mountain_dog
4783,american_staffordshire_terrier
